ID	symbol	lfc	p
ENSMUSG00000103070	ENSMUSG00000103070	Gm37903	0	1
ENSMUSG00000103071	ENSMUSG00000103071	Gm38110	0	1
ENSMUSG00000103072	ENSMUSG00000103072	Gm37905	0	1
ENSMUSG00000103073	ENSMUSG00000103073	Gm37904	0	1
ENSMUSG00000103074	ENSMUSG00000103074	Gm20925	0	1
ENSMUSG00000103075	ENSMUSG00000103075	Gm38109	0	1
ENSMUSG00000103076	ENSMUSG00000103076	Gm37902	-0.565207649986318	0.214675732645313
ENSMUSG00000103077	ENSMUSG00000103077	Gm38371	0	1
ENSMUSG00000103078	ENSMUSG00000103078	Gm37901	0	1
ENSMUSG00000103079	ENSMUSG00000103079	Gm36307	0	1
ENSMUSG00000103080	ENSMUSG00000103080	Gm38123	-1.03305743030481	0.111277666183651
ENSMUSG00000103081	ENSMUSG00000103081	Pcdhgb8	0.528495681840093	0.232739727520576
ENSMUSG00000103082	ENSMUSG00000103082	Gm38124	0.0481402200570853	0.898599230565669
ENSMUSG00000103083	ENSMUSG00000103083	A630035G10Rik	0	1
ENSMUSG00000103084	ENSMUSG00000103084	Gm38119	-5.97160931535565	9.80986437910549e-05
ENSMUSG00000103085	ENSMUSG00000103085	Gm38120	0	1
ENSMUSG00000103086	ENSMUSG00000103086	Gm38121	0	1
ENSMUSG00000103087	ENSMUSG00000103087	Gm38122	0	1
ENSMUSG00000103088	ENSMUSG00000103088	Pcdhgb6	0.461906430251087	0.0315785570632155
ENSMUSG00000103089	ENSMUSG00000103089	Gm38118	0	1
ENSMUSG00000103090	ENSMUSG00000103090	Gm19214	0	1
ENSMUSG00000103091	ENSMUSG00000103091	Gm37555	0	1
ENSMUSG00000103092	ENSMUSG00000103092	Pcdha5	0	1
ENSMUSG00000103094	ENSMUSG00000103094	Gm37558	0	1
ENSMUSG00000103095	ENSMUSG00000103095	Gm37557	0	1
ENSMUSG00000103096	ENSMUSG00000103096	Gm8022	0	1
ENSMUSG00000103097	ENSMUSG00000103097	Gm37556	0	1
ENSMUSG00000103098	ENSMUSG00000103098	Gm37559	0	1
ENSMUSG00000103099	ENSMUSG00000103099	Gm6074	0	1
ENSMUSG00000103100	ENSMUSG00000103100	Gm37664	0	1
ENSMUSG00000103101	ENSMUSG00000103101	Gm37048	0	1
ENSMUSG00000103102	ENSMUSG00000103102	Gm37049	0	1
ENSMUSG00000103103	ENSMUSG00000103103	4833445I07Rik	0.351368890694657	0.363081527961774
ENSMUSG00000103105	ENSMUSG00000103105	Gm18752	0	1
ENSMUSG00000103106	ENSMUSG00000103106	Gm37047	0	1
ENSMUSG00000103107	ENSMUSG00000103107	Gm9867	0	1
ENSMUSG00000103108	ENSMUSG00000103108	Rncr4	0.204520962922666	0.605197020120091
ENSMUSG00000103110	ENSMUSG00000103110	Gm37586	0	1
ENSMUSG00000103111	ENSMUSG00000103111	Ighv6-1	0	1
ENSMUSG00000103112	ENSMUSG00000103112	Gm38016	0	1
ENSMUSG00000103113	ENSMUSG00000103113	Gm37585	0	1
ENSMUSG00000103114	ENSMUSG00000103114	Gm32200	0	1
ENSMUSG00000103115	ENSMUSG00000103115	Gm37584	0.250876029820733	0.458853605856831
ENSMUSG00000103116	ENSMUSG00000103116	4930539M17Rik	0	1
ENSMUSG00000103118	ENSMUSG00000103118	Gm37582	0	1
ENSMUSG00000103119	ENSMUSG00000103119	Gm37583	0	1
ENSMUSG00000103120	ENSMUSG00000103120	Gm37392	0	1
ENSMUSG00000103121	ENSMUSG00000103121	Ighv15-1	0	1
ENSMUSG00000103122	ENSMUSG00000103122	Gm37391	0	1
ENSMUSG00000103123	ENSMUSG00000103123	Gm37390	0	1
ENSMUSG00000103124	ENSMUSG00000103124	Gm37389	0	1
ENSMUSG00000103125	ENSMUSG00000103125	Gm37388	0	1
ENSMUSG00000103126	ENSMUSG00000103126	Gm37387	0	1
ENSMUSG00000103127	ENSMUSG00000103127	Gm37386	0	1
ENSMUSG00000103129	ENSMUSG00000103129	Gm37393	0	1
ENSMUSG00000103130	ENSMUSG00000103130	F830212C03Rik	0	1
ENSMUSG00000103131	ENSMUSG00000103131	Gm37977	0	1
ENSMUSG00000103132	ENSMUSG00000103132	Gm37978	0	1
ENSMUSG00000103133	ENSMUSG00000103133	Gm37303	-0.186890588664404	0.593230963920075
ENSMUSG00000103135	ENSMUSG00000103135	Gm37979	0	1
ENSMUSG00000103136	ENSMUSG00000103136	Gm37980	0	1
ENSMUSG00000103137	ENSMUSG00000103137	Gm37981	-0.462000040967385	0.173357122095833
ENSMUSG00000103138	ENSMUSG00000103138	Gm2238	0	1
ENSMUSG00000103139	ENSMUSG00000103139	Gm37982	0	1
ENSMUSG00000103140	ENSMUSG00000103140	Gm37495	0	1
ENSMUSG00000103141	ENSMUSG00000103141	Gm37741	0	1
ENSMUSG00000103142	ENSMUSG00000103142	Gm37743	0	1
ENSMUSG00000103143	ENSMUSG00000103143	Gm37742	0	1
ENSMUSG00000103144	ENSMUSG00000103144	Pcdhga1	0.353269074742628	0.411568578262091
ENSMUSG00000103145	ENSMUSG00000103145	Gm37744	0	1
ENSMUSG00000103146	ENSMUSG00000103146	Gm37745	0	1
ENSMUSG00000103147	ENSMUSG00000103147	Gm7341	0	1
ENSMUSG00000103148	ENSMUSG00000103148	Gm37746	0	1
ENSMUSG00000103149	ENSMUSG00000103149	AA914427	0.249246152137	0.492078347810048
ENSMUSG00000103150	ENSMUSG00000103150	Gm38291	0	1
ENSMUSG00000103151	ENSMUSG00000103151	Gm38292	0	1
ENSMUSG00000103152	ENSMUSG00000103152	Gm8790	0	1
ENSMUSG00000103153	ENSMUSG00000103153	Gm38290	0	1
ENSMUSG00000103154	ENSMUSG00000103154	Gm38295	0	1
ENSMUSG00000103155	ENSMUSG00000103155	Gm8109	0	1
ENSMUSG00000103156	ENSMUSG00000103156	Gm38293	0	1
ENSMUSG00000103157	ENSMUSG00000103157	Gm38294	0	1
ENSMUSG00000103158	ENSMUSG00000103158	Gm31925	0	1
ENSMUSG00000103159	ENSMUSG00000103159	F830112A20Rik	0	1
ENSMUSG00000103160	ENSMUSG00000103160	C130012C08Rik	-0.0800690804237495	0.754407078730417
ENSMUSG00000103161	ENSMUSG00000103161	Gm38148	0	1
ENSMUSG00000103162	ENSMUSG00000103162	Gm38147	0	1
ENSMUSG00000103163	ENSMUSG00000103163	Gm38146	0	1
ENSMUSG00000103164	ENSMUSG00000103164	Gm38150	0	1
ENSMUSG00000103165	ENSMUSG00000103165	Gm37560	0	1
ENSMUSG00000103166	ENSMUSG00000103166	Gm10537	0	1
ENSMUSG00000103167	ENSMUSG00000103167	Gm38149	0	1
ENSMUSG00000103168	ENSMUSG00000103168	Gm30948	0	1
ENSMUSG00000103170	ENSMUSG00000103170	Gm37170	0	1
ENSMUSG00000103172	ENSMUSG00000103172	Gm37148	0	1
ENSMUSG00000103174	ENSMUSG00000103174	Gm37168	0	1
ENSMUSG00000103175	ENSMUSG00000103175	Gm37169	0	1
ENSMUSG00000103176	ENSMUSG00000103176	Gm37147	0	1
ENSMUSG00000103177	ENSMUSG00000103177	Gm18427	0	1
ENSMUSG00000103178	ENSMUSG00000103178	Fgfr3-ps	0	1
ENSMUSG00000103179	ENSMUSG00000103179	Gm37171	0	1
ENSMUSG00000103180	ENSMUSG00000103180	Gm37089	0	1
ENSMUSG00000103181	ENSMUSG00000103181	A330069K06Rik	0	1
ENSMUSG00000103182	ENSMUSG00000103182	Gm37091	0	1
ENSMUSG00000103183	ENSMUSG00000103183	Gm37090	-0.0440182624931421	0.846347241779679
ENSMUSG00000103184	ENSMUSG00000103184	Ighv5-13	0	1
ENSMUSG00000103185	ENSMUSG00000103185	Ighv5-11	0	1
ENSMUSG00000103186	ENSMUSG00000103186	Gm37088	0	1
ENSMUSG00000103187	ENSMUSG00000103187	Gm37087	0	1
ENSMUSG00000103188	ENSMUSG00000103188	Gm37093	0	1
ENSMUSG00000103189	ENSMUSG00000103189	Gm37092	0	1
ENSMUSG00000103190	ENSMUSG00000103190	Gm34716	0	1
ENSMUSG00000103191	ENSMUSG00000103191	Gm37646	0	1
ENSMUSG00000103192	ENSMUSG00000103192	Gm37645	0	1
ENSMUSG00000103193	ENSMUSG00000103193	Gm19066	0	1
ENSMUSG00000103194	ENSMUSG00000103194	Gm37643	0	1
ENSMUSG00000103195	ENSMUSG00000103195	Gm37644	0	1
ENSMUSG00000103196	ENSMUSG00000103196	Gm37641	0	1
ENSMUSG00000103197	ENSMUSG00000103197	Gm37642	0	1
ENSMUSG00000103198	ENSMUSG00000103198	Gm9136	0	1
ENSMUSG00000103199	ENSMUSG00000103199	Gm37648	0	1
ENSMUSG00000103200	ENSMUSG00000103200	Gm37328	0	1
ENSMUSG00000103201	ENSMUSG00000103201	Gm37329	0	1
ENSMUSG00000103202	ENSMUSG00000103202	Gm37326	0	1
ENSMUSG00000103203	ENSMUSG00000103203	Gm37327	0	1
ENSMUSG00000103204	ENSMUSG00000103204	Gm38139	0	1
ENSMUSG00000103206	ENSMUSG00000103206	Gm8515	-0.0884002160862183	0.693037842327694
ENSMUSG00000103207	ENSMUSG00000103207	Gm9874	0	1
ENSMUSG00000103208	ENSMUSG00000103208	Gm37330	0	1
ENSMUSG00000103209	ENSMUSG00000103209	Gm37331	0	1
ENSMUSG00000103210	ENSMUSG00000103210	Gm5852	0	1
ENSMUSG00000103211	ENSMUSG00000103211	Gm38288	0	1
ENSMUSG00000103213	ENSMUSG00000103213	Gm38289	0	1
ENSMUSG00000103214	ENSMUSG00000103214	Gm38286	0	1
ENSMUSG00000103215	ENSMUSG00000103215	Gm38388	0	1
ENSMUSG00000103216	ENSMUSG00000103216	Gm37248	0	1
ENSMUSG00000103217	ENSMUSG00000103217	Gm38287	0	1
ENSMUSG00000103218	ENSMUSG00000103218	Gm7270	0	1
ENSMUSG00000103219	ENSMUSG00000103219	Gm37787	0	1
ENSMUSG00000103220	ENSMUSG00000103220	Gm37728	0	1
ENSMUSG00000103221	ENSMUSG00000103221	Sprr2c-ps	0	1
ENSMUSG00000103222	ENSMUSG00000103222	Gm37729	0	1
ENSMUSG00000103223	ENSMUSG00000103223	Gm37730	0	1
ENSMUSG00000103224	ENSMUSG00000103224	Gm2077	0	1
ENSMUSG00000103225	ENSMUSG00000103225	Gm37731	0	1
ENSMUSG00000103226	ENSMUSG00000103226	Gm37732	0	1
ENSMUSG00000103227	ENSMUSG00000103227	Gm37733	0	1
ENSMUSG00000103228	ENSMUSG00000103228	Gm37727	0	1
ENSMUSG00000103230	ENSMUSG00000103230	Gm17970	0.570938276649795	0.212891860590405
ENSMUSG00000103231	ENSMUSG00000103231	Gm21907	0	1
ENSMUSG00000103232	ENSMUSG00000103232	Gm37160	0	1
ENSMUSG00000103233	ENSMUSG00000103233	Gm37159	0	1
ENSMUSG00000103234	ENSMUSG00000103234	Gm37158	0	1
ENSMUSG00000103236	ENSMUSG00000103236	Gm37157	0	1
ENSMUSG00000103237	ENSMUSG00000103237	Gm18547	0	1
ENSMUSG00000103238	ENSMUSG00000103238	Gm36527	0	1
ENSMUSG00000103239	ENSMUSG00000103239	Gm37155	0	1
ENSMUSG00000103240	ENSMUSG00000103240	Gm37976	0	1
ENSMUSG00000103241	ENSMUSG00000103241	Gm38089	0	1
ENSMUSG00000103242	ENSMUSG00000103242	Gm34767	0	1
ENSMUSG00000103243	ENSMUSG00000103243	Lce1d	-14.0263485330332	1.60824655220616e-08
ENSMUSG00000103244	ENSMUSG00000103244	Gm38092	0	1
ENSMUSG00000103245	ENSMUSG00000103245	Gm2071	0	1
ENSMUSG00000103246	ENSMUSG00000103246	Gm38090	0	1
ENSMUSG00000103247	ENSMUSG00000103247	Gm38091	0	1
ENSMUSG00000103248	ENSMUSG00000103248	Gm38087	0	1
ENSMUSG00000103249	ENSMUSG00000103249	Gm38088	0	1
ENSMUSG00000103250	ENSMUSG00000103250	Gm32180	0	1
ENSMUSG00000103251	ENSMUSG00000103251	Gm37519	0	1
ENSMUSG00000103252	ENSMUSG00000103252	Gm37521	0	1
ENSMUSG00000103253	ENSMUSG00000103253	Gm37520	0	1
ENSMUSG00000103254	ENSMUSG00000103254	Ighv1-15	0	1
ENSMUSG00000103255	ENSMUSG00000103255	Pcdhac1	0	1
ENSMUSG00000103256	ENSMUSG00000103256	Gm37647	0	1
ENSMUSG00000103257	ENSMUSG00000103257	Gm7977	0	1
ENSMUSG00000103258	ENSMUSG00000103258	Gm37518	0	1
ENSMUSG00000103259	ENSMUSG00000103259	2610105M22Rik	0	1
ENSMUSG00000103260	ENSMUSG00000103260	Gm8146	0.470023736414166	0.16882948502968
ENSMUSG00000103261	ENSMUSG00000103261	Gm36981	0	1
ENSMUSG00000103262	ENSMUSG00000103262	Ighv5-8	0	1
ENSMUSG00000103263	ENSMUSG00000103263	Gm36982	0	1
ENSMUSG00000103264	ENSMUSG00000103264	Gm30341	0	1
ENSMUSG00000103265	ENSMUSG00000103265	Gm2053	0	1
ENSMUSG00000103266	ENSMUSG00000103266	Gm36979	0	1
ENSMUSG00000103267	ENSMUSG00000103267	Gm36980	0	1
ENSMUSG00000103269	ENSMUSG00000103269	Gm36978	0	1
ENSMUSG00000103270	ENSMUSG00000103270	Gm37915	0	1
ENSMUSG00000103271	ENSMUSG00000103271	Ighv4-2	0	1
ENSMUSG00000103272	ENSMUSG00000103272	Gm37914	0	1
ENSMUSG00000103273	ENSMUSG00000103273	Gm37913	0	1
ENSMUSG00000103274	ENSMUSG00000103274	Gm37918	0	1
ENSMUSG00000103275	ENSMUSG00000103275	Gm36983	0	1
ENSMUSG00000103276	ENSMUSG00000103276	Gm37917	0	1
ENSMUSG00000103277	ENSMUSG00000103277	Gm37916	0	1
ENSMUSG00000103279	ENSMUSG00000103279	Gm3351	0	1
ENSMUSG00000103280	ENSMUSG00000103280	Gm37277	-0.398298672322842	0.272451045740665
ENSMUSG00000103281	ENSMUSG00000103281	Gm37278	0	1
ENSMUSG00000103282	ENSMUSG00000103282	Gm37275	0	1
ENSMUSG00000103284	ENSMUSG00000103284	3110080O07Rik	0	1
ENSMUSG00000103285	ENSMUSG00000103285	Gm37274	-0.0425779567241641	0.918464570662858
ENSMUSG00000103286	ENSMUSG00000103286	Gm5850	0	1
ENSMUSG00000103287	ENSMUSG00000103287	1700034J04Rik	0	1
ENSMUSG00000103288	ENSMUSG00000103288	Gm37273	0	1
ENSMUSG00000103289	ENSMUSG00000103289	Gm31256	0	1
ENSMUSG00000103290	ENSMUSG00000103290	Ighv1-23	0	1
ENSMUSG00000103291	ENSMUSG00000103291	Gm38235	0	1
ENSMUSG00000103292	ENSMUSG00000103292	Gm35048	0	1
ENSMUSG00000103293	ENSMUSG00000103293	Gm5842	0	1
ENSMUSG00000103294	ENSMUSG00000103294	Gm38233	0	1
ENSMUSG00000103295	ENSMUSG00000103295	Scp2-ps1	0	1
ENSMUSG00000103296	ENSMUSG00000103296	Gm38234	0	1
ENSMUSG00000103297	ENSMUSG00000103297	Ighv3-2	0	1
ENSMUSG00000103298	ENSMUSG00000103298	Gm38232	0	1
ENSMUSG00000103299	ENSMUSG00000103299	Gm38231	0	1
ENSMUSG00000103300	ENSMUSG00000103300	Ighv1-44	0	1
ENSMUSG00000103301	ENSMUSG00000103301	Gm37804	0	1
ENSMUSG00000103302	ENSMUSG00000103302	Gm37803	0	1
ENSMUSG00000103303	ENSMUSG00000103303	Gm37802	0	1
ENSMUSG00000103304	ENSMUSG00000103304	Gm5979	0	1
ENSMUSG00000103305	ENSMUSG00000103305	Gm34068	0	1
ENSMUSG00000103306	ENSMUSG00000103306	Gm37801	0	1
ENSMUSG00000103307	ENSMUSG00000103307	Gm19335	0	1
ENSMUSG00000103308	ENSMUSG00000103308	Gm37800	0	1
ENSMUSG00000103309	ENSMUSG00000103309	BC037039	0.0454959955571416	0.862656210788636
ENSMUSG00000103310	ENSMUSG00000103310	Pcdha12	0	1
ENSMUSG00000103311	ENSMUSG00000103311	Gm38229	0	1
ENSMUSG00000103312	ENSMUSG00000103312	Gm6677	0	1
ENSMUSG00000103313	ENSMUSG00000103313	Gm38357	0.607453498074975	0.247411653909634
ENSMUSG00000103314	ENSMUSG00000103314	Gm38358	0	1
ENSMUSG00000103315	ENSMUSG00000103315	Gm38341	0	1
ENSMUSG00000103317	ENSMUSG00000103317	Gm38359	2.17759313672649	0.00156892097965981
ENSMUSG00000103318	ENSMUSG00000103318	Gm38356	0	1
ENSMUSG00000103320	ENSMUSG00000103320	Gm37403	0	1
ENSMUSG00000103321	ENSMUSG00000103321	4933403L11Rik	0	1
ENSMUSG00000103322	ENSMUSG00000103322	Gm37404	0	1
ENSMUSG00000103323	ENSMUSG00000103323	Gm21631	0	1
ENSMUSG00000103324	ENSMUSG00000103324	Gm37402	0	1
ENSMUSG00000103325	ENSMUSG00000103325	Gm10531	0	1
ENSMUSG00000103327	ENSMUSG00000103327	Gm36047	0	1
ENSMUSG00000103328	ENSMUSG00000103328	Gm37406	0	1
ENSMUSG00000103329	ENSMUSG00000103329	Gm42492	0	1
ENSMUSG00000103330	ENSMUSG00000103330	Gm35108	0	1
ENSMUSG00000103331	ENSMUSG00000103331	Gm37995	0	1
ENSMUSG00000103332	ENSMUSG00000103332	Pcdhga2	0.367539047165278	0.246903570702933
ENSMUSG00000103333	ENSMUSG00000103333	Gm37994	0	1
ENSMUSG00000103334	ENSMUSG00000103334	Gm29771	0	1
ENSMUSG00000103336	ENSMUSG00000103336	Gm37993	0	1
ENSMUSG00000103338	ENSMUSG00000103338	Olfr1409-ps1	0	1
ENSMUSG00000103339	ENSMUSG00000103339	Gm37996	0	1
ENSMUSG00000103340	ENSMUSG00000103340	Ighv1-1	0	1
ENSMUSG00000103341	ENSMUSG00000103341	1700051O22Rik	0	1
ENSMUSG00000103343	ENSMUSG00000103343	Gm37052	0	1
ENSMUSG00000103345	ENSMUSG00000103345	Gm10723	0	1
ENSMUSG00000103346	ENSMUSG00000103346	C230057A21Rik	0	1
ENSMUSG00000103347	ENSMUSG00000103347	Gm37734	0	1
ENSMUSG00000103348	ENSMUSG00000103348	Gm37053	0	1
ENSMUSG00000103349	ENSMUSG00000103349	Gm36888	0	1
ENSMUSG00000103350	ENSMUSG00000103350	Gm37596	0	1
ENSMUSG00000103351	ENSMUSG00000103351	Gm6350	0	1
ENSMUSG00000103352	ENSMUSG00000103352	Gm38084	0	1
ENSMUSG00000103353	ENSMUSG00000103353	Gm37597	0	1
ENSMUSG00000103354	ENSMUSG00000103354	Gm38083	0	1
ENSMUSG00000103355	ENSMUSG00000103355	Gm2147	0	1
ENSMUSG00000103356	ENSMUSG00000103356	Gm37595	0	1
ENSMUSG00000103357	ENSMUSG00000103357	Gm7804	0	1
ENSMUSG00000103358	ENSMUSG00000103358	Gm37593	0.153741578059557	0.732212496822385
ENSMUSG00000103360	ENSMUSG00000103360	Gm38156	0	1
ENSMUSG00000103361	ENSMUSG00000103361	Gm36928	0	1
ENSMUSG00000103362	ENSMUSG00000103362	Tdpoz2	0	1
ENSMUSG00000103364	ENSMUSG00000103364	Gm38157	0	1
ENSMUSG00000103365	ENSMUSG00000103365	Gm36929	0	1
ENSMUSG00000103366	ENSMUSG00000103366	C630004L07Rik	0	1
ENSMUSG00000103367	ENSMUSG00000103367	Gm38158	0.560049342172932	0.268284583590832
ENSMUSG00000103368	ENSMUSG00000103368	Gm36927	0	1
ENSMUSG00000103369	ENSMUSG00000103369	Gm6546	0	1
ENSMUSG00000103370	ENSMUSG00000103370	Gm37178	0	1
ENSMUSG00000103371	ENSMUSG00000103371	Gm35134	0	1
ENSMUSG00000103372	ENSMUSG00000103372	Gm37237	0	1
ENSMUSG00000103373	ENSMUSG00000103373	Gm37238	0	1
ENSMUSG00000103374	ENSMUSG00000103374	Gm37239	0	1
ENSMUSG00000103375	ENSMUSG00000103375	Gm37181	0	1
ENSMUSG00000103376	ENSMUSG00000103376	Gm37179	0	1
ENSMUSG00000103377	ENSMUSG00000103377	Gm37180	0	1
ENSMUSG00000103378	ENSMUSG00000103378	Gm37176	0.0476370935810147	0.918361402254048
ENSMUSG00000103379	ENSMUSG00000103379	Gm37177	0	1
ENSMUSG00000103380	ENSMUSG00000103380	Gm37756	0	1
ENSMUSG00000103382	ENSMUSG00000103382	Gm37755	0	1
ENSMUSG00000103383	ENSMUSG00000103383	Gm37754	0	1
ENSMUSG00000103384	ENSMUSG00000103384	Gm37753	0	1
ENSMUSG00000103385	ENSMUSG00000103385	Gm37752	0	1
ENSMUSG00000103386	ENSMUSG00000103386	Gm37751	0	1
ENSMUSG00000103387	ENSMUSG00000103387	1700030I03Rik	0	1
ENSMUSG00000103388	ENSMUSG00000103388	Gm37581	0.190351250413147	0.531017580953025
ENSMUSG00000103389	ENSMUSG00000103389	Gm37757	0	1
ENSMUSG00000103390	ENSMUSG00000103390	Gm38301	0	1
ENSMUSG00000103391	ENSMUSG00000103391	Gm38302	0	1
ENSMUSG00000103392	ENSMUSG00000103392	Gm38303	0	1
ENSMUSG00000103393	ENSMUSG00000103393	Gm38304	0	1
ENSMUSG00000103394	ENSMUSG00000103394	Gm10152	0	1
ENSMUSG00000103395	ENSMUSG00000103395	Ighv1-27	0	1
ENSMUSG00000103396	ENSMUSG00000103396	Gm38305	-0.0278235371802361	0.929157627721419
ENSMUSG00000103397	ENSMUSG00000103397	Gm38306	0	1
ENSMUSG00000103398	ENSMUSG00000103398	Gm38307	0	1
ENSMUSG00000103399	ENSMUSG00000103399	Gm29747	0	1
ENSMUSG00000103400	ENSMUSG00000103400	Gm15853	0.0752979688020335	0.870499887981952
ENSMUSG00000103401	ENSMUSG00000103401	Gm37929	0	1
ENSMUSG00000103402	ENSMUSG00000103402	Gm37930	0	1
ENSMUSG00000103403	ENSMUSG00000103403	Gm37931	0	1
ENSMUSG00000103404	ENSMUSG00000103404	Gm37932	0	1
ENSMUSG00000103406	ENSMUSG00000103406	Gm5541	0	1
ENSMUSG00000103407	ENSMUSG00000103407	4930540E01Rik	0	1
ENSMUSG00000103408	ENSMUSG00000103408	Gm37933	0	1
ENSMUSG00000103409	ENSMUSG00000103409	Lsmem2	-1.43067969045294	0.0572866601597695
ENSMUSG00000103410	ENSMUSG00000103410	Gm37341	0	1
ENSMUSG00000103411	ENSMUSG00000103411	Gm18300	0	1
ENSMUSG00000103412	ENSMUSG00000103412	Gm37340	0	1
ENSMUSG00000103413	ENSMUSG00000103413	Gm38389	0	1
ENSMUSG00000103415	ENSMUSG00000103415	Gm37339	0	1
ENSMUSG00000103416	ENSMUSG00000103416	Gm37338	0	1
ENSMUSG00000103417	ENSMUSG00000103417	Gm33112	0	1
ENSMUSG00000103419	ENSMUSG00000103419	Gm29808	0	1
ENSMUSG00000103420	ENSMUSG00000103420	Gm37537	0	1
ENSMUSG00000103421	ENSMUSG00000103421	Golt1a	0	1
ENSMUSG00000103422	ENSMUSG00000103422	Gm37536	0	1
ENSMUSG00000103423	ENSMUSG00000103423	Gm5845	0	1
ENSMUSG00000103424	ENSMUSG00000103424	Gm37535	0	1
ENSMUSG00000103425	ENSMUSG00000103425	Gm37075	0	1
ENSMUSG00000103426	ENSMUSG00000103426	Gm37533	0	1
ENSMUSG00000103427	ENSMUSG00000103427	Gm37534	0	1
ENSMUSG00000103428	ENSMUSG00000103428	Gm20754	0	1
ENSMUSG00000103430	ENSMUSG00000103430	Gm36996	0	1
ENSMUSG00000103431	ENSMUSG00000103431	Gm30686	0	1
ENSMUSG00000103432	ENSMUSG00000103432	6720464F23Rik	0	1
ENSMUSG00000103433	ENSMUSG00000103433	Gm2272	0.121208026375995	0.571455044097784
ENSMUSG00000103434	ENSMUSG00000103434	Gm36993	0	1
ENSMUSG00000103435	ENSMUSG00000103435	Gm36992	0	1
ENSMUSG00000103436	ENSMUSG00000103436	Gm36995	0.129805222603336	0.574302425001252
ENSMUSG00000103437	ENSMUSG00000103437	Gm36994	0	1
ENSMUSG00000103438	ENSMUSG00000103438	Gm36991	0	1
ENSMUSG00000103439	ENSMUSG00000103439	Gm7019	-0.536560183664796	0.11736649244967
ENSMUSG00000103440	ENSMUSG00000103440	Gm37131	0	1
ENSMUSG00000103441	ENSMUSG00000103441	7530428D23Rik	0	1
ENSMUSG00000103442	ENSMUSG00000103442	Pcdha1	0	1
ENSMUSG00000103443	ENSMUSG00000103443	Gm37132	0	1
ENSMUSG00000103444	ENSMUSG00000103444	Gm17836	0	1
ENSMUSG00000103445	ENSMUSG00000103445	Gm36948	-0.0848737141262875	0.850917455001085
ENSMUSG00000103446	ENSMUSG00000103446	Gm38203	0	1
ENSMUSG00000103448	ENSMUSG00000103448	Gm37133	0	1
ENSMUSG00000103449	ENSMUSG00000103449	Gm37134	0	1
ENSMUSG00000103451	ENSMUSG00000103451	Gm33973	0	1
ENSMUSG00000103452	ENSMUSG00000103452	1700008A23Rik	0	1
ENSMUSG00000103454	ENSMUSG00000103454	Gm38098	0	1
ENSMUSG00000103456	ENSMUSG00000103456	Gm38097	0	1
ENSMUSG00000103457	ENSMUSG00000103457	Gm37042	0	1
ENSMUSG00000103458	ENSMUSG00000103458	Gm42416	0	1
ENSMUSG00000103459	ENSMUSG00000103459	Gm38096	0	1
ENSMUSG00000103460	ENSMUSG00000103460	Gm18491	0	1
ENSMUSG00000103461	ENSMUSG00000103461	Gm37616	0	1
ENSMUSG00000103462	ENSMUSG00000103462	Gm32181	0	1
ENSMUSG00000103463	ENSMUSG00000103463	1700063I16Rik	0	1
ENSMUSG00000103464	ENSMUSG00000103464	Gm38246	0	1
ENSMUSG00000103465	ENSMUSG00000103465	Gm37617	0	1
ENSMUSG00000103466	ENSMUSG00000103466	Gm37247	0	1
ENSMUSG00000103467	ENSMUSG00000103467	Gm38245	0	1
ENSMUSG00000103468	ENSMUSG00000103468	Gm21440	0	1
ENSMUSG00000103469	ENSMUSG00000103469	Gm9910	0.360288885000157	0.415266600622487
ENSMUSG00000103470	ENSMUSG00000103470	Gm38184	0	1
ENSMUSG00000103471	ENSMUSG00000103471	Gm17966	0	1
ENSMUSG00000103472	ENSMUSG00000103472	Pcdhga7	0.302874788960252	0.0799784865994339
ENSMUSG00000103473	ENSMUSG00000103473	Gm37696	0.317170251133422	0.512192002269401
ENSMUSG00000103474	ENSMUSG00000103474	Gm37252	0	1
ENSMUSG00000103475	ENSMUSG00000103475	Gm37697	0	1
ENSMUSG00000103476	ENSMUSG00000103476	Gm34302	0	1
ENSMUSG00000103477	ENSMUSG00000103477	5930409G06Rik	-0.150307261523062	0.750935034827949
ENSMUSG00000103478	ENSMUSG00000103478	4930433J02Rik	0	1
ENSMUSG00000103479	ENSMUSG00000103479	Gm37698	0	1
ENSMUSG00000103481	ENSMUSG00000103481	1700016D08Rik	0	1
ENSMUSG00000103482	ENSMUSG00000103482	Gm37999	0	1
ENSMUSG00000103483	ENSMUSG00000103483	Gm20162	0	1
ENSMUSG00000103484	ENSMUSG00000103484	Gm38000	0	1
ENSMUSG00000103485	ENSMUSG00000103485	Gm38001	0	1
ENSMUSG00000103486	ENSMUSG00000103486	Gm10657	0.0471383725370361	0.945343342975649
ENSMUSG00000103487	ENSMUSG00000103487	Gm30858	0	1
ENSMUSG00000103488	ENSMUSG00000103488	Gm37997	0	1
ENSMUSG00000103489	ENSMUSG00000103489	Gm37998	0	1
ENSMUSG00000103491	ENSMUSG00000103491	Gm10730	0	1
ENSMUSG00000103492	ENSMUSG00000103492	Gm37412	0	1
ENSMUSG00000103493	ENSMUSG00000103493	Gm37411	0	1
ENSMUSG00000103494	ENSMUSG00000103494	Gm37410	0	1
ENSMUSG00000103495	ENSMUSG00000103495	Gm37409	0	1
ENSMUSG00000103497	ENSMUSG00000103497	Gm37407	0	1
ENSMUSG00000103498	ENSMUSG00000103498	Gm18984	0	1
